X,Y,code,abbr,name,state_name
96.84047867708,28.098300832395541,260,AJ,Anjaw,Arunachal Pradesh
79.848044920481712,27.974627125404837,152,SJ,Shahjahanpur,Uttar Pradesh
76.154413937485771,28.153678317167152,84,MA,Mahendragarh,Haryana
81.495853768304045,27.703691929431798,180,BH,Bahraich,Uttar Pradesh
96.229340320422168,27.852719666776924,259,EL,Lohit,Arunachal Pradesh
77.052853283489071,27.984496393429968,87,MW,Mewat,Haryana
93.564389520039867,27.897132592813765,255,LB,Lower Subansiri,Arunachal Pradesh
77.338279655835578,28.059156712255533,89,PW,Palwal,Haryana
75.293366892745183,27.633754847259883,111,SK,Sikar,Rajasthan
78.067066315253257,27.924097078335841,143,AL,Aligarh,Uttar Pradesh
88.533168144011185,27.740066567025291,241,NS,North District,Sikkim
70.899881741198897,27.073737525557391,114,JS,Jaisalmer,Rajasthan
78.848690985009952,27.770931948225655,202,KR,Kanshiram Nagar,Uttar Pradesh
77.622581932247328,27.604162325634775,145,MT,Mathura,Uttar Pradesh
95.627086861134146,27.57815115017867,309,TI,Tinsukia,Assam
92.971783476808994,27.43716724694157,247,EK,East Kameng,Arunachal Pradesh
81.919038555947566,27.709079324055505,181,SV,Shrawasti,Uttar Pradesh
93.451660235364955,27.753215996403526,256,KK,Kurung Kumey,Arunachal Pradesh
80.857708433602795,27.517103352836223,154,SI,Sitapur,Uttar Pradesh
94.776794594497716,27.580162881103327,308,DM,Dhemaji,Assam
91.989912332513555,27.654799114613667,245,TA,Tawang,Arunachal Pradesh
75.716483403034132,26.968287894742257,110,JP,Jaipur,Rajasthan
78.161552673453812,27.58012440671444,144,HT,Mahamaya Nagar,Uttar Pradesh
82.389653393555548,27.471820486088934,182,BP,Balrampur,Uttar Pradesh
80.164387102558962,27.33014368893063,155,HR,Hardoi,Uttar Pradesh
78.708745448896693,27.510823055089972,201,ET,Etah,Uttar Pradesh
92.401577519597481,27.294876223868151,246,WK,West Kameng,Arunachal Pradesh
79.461752850256048,27.430734886376534,159,GR,Farrukhabad,Uttar Pradesh
74.177177782470153,27.064614553057915,112,NA,Nagaur,Rajasthan
95.056728467025863,27.365774604329314,310,DI,Dibrugarh,Assam
96.359908869103904,27.375398917123228,253,CH,Changlang,Arunachal Pradesh
93.583687448002451,27.263143375677984,248,PA,Papum Pare,Arunachal Pradesh
72.785268926932829,26.74724062126937,113,JO,Jodhpur,Rajasthan
88.183191136472516,27.34550594897722,242,WS,West District,Sikkim
88.392469908065181,27.277216038115775,243,SS,South District,Sikkim
84.341876460297257,27.07826517897869,203,WC,West Champaran,Bihar
94.131104340983015,27.167134850153811,307,LA,Lakhimpur,Assam
78.533435452847002,27.182766619903159,147,FI,Firozabad,Uttar Pradesh
82.88576900221959,27.267691899895549,184,SN,Siddharthnagar,Uttar Pradesh
83.539546869719047,27.198983704820154,187,MG,Mahrajganj,Uttar Pradesh
79.053055336962572,27.181547103686992,148,MP,Mainpuri,Uttar Pradesh
82.020638329266774,27.080366748377386,183,GN,Gonda,Uttar Pradesh
88.683827714922515,27.295868710100081,244,ES,East District,Sikkim
78.079684165072777,27.03968692681245,146,AG,Agra,Uttar Pradesh
81.33391675263978,26.937036014046523,176,BB,Barabanki,Uttar Pradesh
83.938695818892683,26.854870926179021,189,KU,Kushinagar,Uttar Pradesh
94.818773179598196,27.006931144418409,311,SI,Sivasagar,Assam
95.445779024250612,26.93934812485028,254,TI,Tirap,Arunachal Pradesh
79.692836407664899,27.013185185253334,160,KJ,Kannauj,Uttar Pradesh
88.382166489120095,26.912167293821735,327,DA,Darjiling,West Bengal
94.230435556419508,26.791458554314978,312,JO,Jorhat,Assam
80.907065166983685,26.841406473875267,157,LU,Lucknow,Uttar Pradesh
82.627914495079423,26.820678035228855,185,BS,Basti,Uttar Pradesh
83.361008558604595,26.656458386511961,188,GR,Gorakhpur,Uttar Pradesh
93.083969056894674,26.803527498218688,306,SO,Sonitpur,Assam
95.020721739563996,26.672808227826035,261,MN,Mon,Nagaland
80.563579743219904,26.60799154733289,156,UN,Unnao,Uttar Pradesh
84.924197159407655,26.617777180181264,204,EC,East Champaran,Bihar
79.098015501701582,26.761703692350441,161,EW,Etawah,Uttar Pradesh
76.953526198198162,26.524771214425233,107,KA,Karauli,Rajasthan
89.076367954492611,26.65947738716595,328,JA,Jalpaiguri,West Bengal
92.254859223462006,26.760713473459777,326,UD,Udalguri,Assam
80.211659973114408,26.391569606691831,164,KN,Kanpur Nagar,Uttar Pradesh
77.703091315520567,26.679991693661165,106,DH,Dhaulpur,Rajasthan
79.480994984091652,26.656415096212108,162,AU,Auraiya,Uttar Pradesh
90.358597378128081,26.6286081333125,320,CH,Chirang,Assam
85.553327697198057,26.585555120533026,206,ST,Sitamarhi,Bihar
81.996173198396804,26.655306439251323,177,FZ,Faizabad,Uttar Pradesh
77.872357194736921,26.41254350741897,419,MO,Morena,Madhya Pradesh
90.052605247742434,26.534697000616823,300,KK,Kokrajhar,Assam
90.642004614350469,26.507427146593571,319,BO,Bongaigaon,Assam
91.351943534958338,26.604250368844323,324,BK,Baksa,Assam
79.8558505369231,26.438749605700252,163,KD,Kanpur Dehat,Uttar Pradesh
93.84269148883817,26.437471349466062,313,GG,Golaghat,Assam
94.797762748718753,26.552984508860192,268,LO,Longleng,Nagaland
94.531859476343854,26.470590370175199,262,MK,Mokokchung,Nagaland
